system:index,CD_GEOCMU,NM_MUNICIP,max,.geo
00006a782f6b1808112f,2927804,SANTA CRUZ DA VITÓRIA,3,
0000f6876f3a287b4671,2902252,ARATACA,3,
0000a76af10736ca41af,2918555,JUSSARI,3,
000073f3e8bd7c0b282d,2929354,SÃO JOSÉ DA VITÓRIA,3,
0000dd9f7718eb3334f5,2916203,ITAPÉ,3,
0000a5930e70a015ecc9,2912103,IBICARAÍ,3,
0000e5651140278cf7b1,2911006,FLORESTA AZUL,3,
0000f5149fc3756f5661,2914802,ITABUNA,3,
0000a1e4d7f1ff10559c,2904704,BUERAREMA,3,
0000106a51ac12116771,2903300,BARRO PRETO,3,
0000b29517fc9e9dccd3,2915502,ITAJUÍPE,3,
00008686f8364a0e9758,2908002,COARACI,3,
00005b890a2b4319468a,2900900,ALMADINA,3,
0000c2fb3e4fb4c88c86,2913507,IGUAÍ,3,
000061bcc1cc87b2c914,2910008,DÁRIO MEIRA,3,
00003e7f4d2ac54b8c21,2916609,ITAPITANGA,3,
0000784213748eb7077e,2915205,ITAGIBÁ,3,
000045f55460df452f72,2900603,AIQUARA,3,
0000863a2ac469a8943e,2915106,ITAGI,3,
000058bec406fc853732,2918001,JEQUIÉ,3,
0000054cf919c8abd5dd,2913903,IPIAÚ,2,
00002275dbe2b86c9921,2918308,JITAÚNA,2,
000056ec411f289f7013,2912905,IBIRATAIA,2,
00008f66cc71f72b1b11,2903102,BARRA DO ROCHA,2,
0000ef0d9c3cf27387cc,2911501,GONGOGI,3,
000017f6c5aadda264c0,2902401,AURELINO LEAL,3,
000012889d35a0bd0460,2913606,ILHÉUS,3,
000092e411331ff36c15,2932200,UBAITABA,2,
0000a20e029575129bf6,2932309,UBATÃ,2,
0000e3abb9d513fdb1d7,2912707,IBIRAPITANGA,2,
00005f96b6e6a3128488,2920700,MARAÚ,2,
00006a7fab06b6225922,2905800,CAMAMU,2,
0000ecf0221e2bb2f3d7,2914901,ITACARÉ,3,
00009294f12ead25d940,2932705,URUÇUCA,3,
00008911e7bfbe2335ac,2932903,VALENÇA,2,
00008f7fd2972a1a5e6c,2902302,ARATUÍPE,2,
00002bc5c8965df3b49d,2918803,LAJE,2,
0000144315d12efbad71,2929404,SÃO MIGUEL DAS MATAS,2,
00007cfed1ea49705e7e,2905404,CAIRU,2,
00005cfba3a05cb9ae77,2925758,PRESIDENTE TANCREDO NEVES,2,
00007ea5a974d60a36d4,2931202,TAPEROÁ,2,
0000675d6a3fb5f056ce,2922607,NILO PEÇANHA,2,
00005f236d8d49cd90a0,2917300,ITUBERÁ,2,
0000a6d7e28b06d36408,2913457,IGRAPIÚNA,2,
0000120e360d06e52245,2924678,PIRAÍ DO NORTE,2,
0000bff9133c39b7d07d,2931608,TEOLÂNDIA,2,
0000c9270310377a26a5,2933505,WENCESLAU GUIMARÃES,2,
00009df257ed104e2213,2932101,UBAÍRA,2,
00009e9ba7baaa36b517,2911204,GANDU,2,
000032dea0b7a1175d9e,2915700,ITAMARI,2,
00001c9227276579a7da,2922755,NOVA IBIÁ,2,
0000df919f9366dc595d,2901957,APUAREMA,2,
0000f3691b1ed049250f,2917607,JAGUAQUARA,2,
00002e006afb16fd3d9b,2916708,ITAQUARA,2,
00004fb6a502c49ffd9e,2909505,CRAVOLÂNDIA,2,
00002663da1aeac99ac9,2927903,SANTA INÊS,2,
0000759242c714011345,2914208,IRAJUBA,2,
0000178e94c56f9797b5,2922805,NOVA ITARANA,3,
00008bae5865c9088822,2904308,BREJÕES,2,
0000d0f608b17504f94a,2918209,JIQUIRIÇÁ,2,
0000a129ba7202b58b50,2922409,MUTUÍPE,2,
00000317780fe8cc0d85,2901007,AMARGOSA,2,
00009552d9912bca006c,2924900,PLANALTINO,3,
000027e59a1d597c2a9e,2903805,BOA VISTA DO TUPIM,2,
0000e027d1321a21b708,2920809,MARCIONÍLIO SOUZA,2,
00000091f3e0f4a9f4ae,2920502,MARACÁS,3,
000032160b451ba1f953,2919058,LAJEDO DO TABOCAL,2,
00001a4f55defbcfcb04,2916906,ITIRUÇU,2,
000003d08f89eaf34535,2918704,LAFAIETE COUTINHO,2,
00002a45df54b1ee89fd,2920403,MANOEL VITORINO,4,
0000504dafa060d4adc7,2914307,IRAMAIA,2,
00001b6f192e6cbe8ee8,2915007,ITAETÉ,1,
0000f17223c45c1da104,2902807,BARRA DA ESTIVA,3,
00005be45beb37bdae2e,2908804,CONTENDAS DO SINCORÁ,4,
0000b149a3b5c8d80e1a,2917201,ITUAÇU,1,
00005c1438b793bc8f05,2912202,IBICOARA,1,
0000ce414a247894fed2,2921906,MUCUGÊ,1,
0000da0f0ff37f9ed324,2901304,ANDARAÍ,1,
00006c572ebe244f6ff8,2922854,NOVA REDENÇÃO,1,
00004de3402fabeaf091,2912608,IBIQUERA,1,
0000bb6f4748c21c3a98,2919306,LENÇÓIS,1,
00007f3c91f77dfaf66b,2923506,PALMEIRAS,1,
0000b1284acac6a78b79,2904001,BONINAL,1,
0000e38338935e870fe4,2924306,PIATÃ,1,
00000098cf48ebf54327,2929909,SEABRA,1,
0000542c41372f93224c,2913002,IBITIARA,1,
0000793dfe955776b835,2923035,NOVO HORIZONTE,1,
0000e58d536fc2b3ef7e,2904506,BROTAS DE MACAÚBAS,1,
0000a89bb2736a4e741f,2923209,OLIVEIRA DOS BREJINHOS,1,
0000800519a128c08bae,2912509,IBIPITANGA,1,
00005c9046ee9d16c5fa,2904100,BOQUIRA,1,
0000253ff36d5b223f9f,2919801,MACAÚBAS,2,
0000bfe54ab278f22045,2926905,RIO DO PIRES,1,
0000c1d191e47c0a28da,2900504,ÉRICO CARDOSO,2,
0000b93a63a0a5f652c2,2907558,CATURAMA,2,
0000f127e138351f09b8,2923605,PARAMIRIM,2,
0000073b8bf66fc2570a,2904209,BOTUPORÃ,2,
0000c83904d93c249967,2931053,TANQUE NOVO,2,
0000b83eba7d2331eb46,2926707,RIO DE CONTAS,1,
000003c125a17e274938,2919504,LIVRAMENTO DE NOSSA SENHORA,2,
000028c728809f97377f,2910107,DOM BASÍLIO,1,
0000966769633b1fcf91,2918605,JUSSIAPE,1,
00005e02c7cfd242a449,2900108,ABAÍRA,1,
0000f8aac9cfa57fe759,2904605,BRUMADO,2,
0000fd0a17003498c68f,2931004,TANHAÇU,4,
00009cf07393b62b92a7,2902005,ARACATU,2,
000019650e914c93c072,2905206,CAETITÉ,2,
00004ea4a8b305721ccb,2918753,LAGOA REAL,2,
0000cef9c92573ed3c81,2913408,IGAPORÃ,2,
000007a36ba465999ae1,2926806,RIO DO ANTÔNIO,2,
000031e6e0e495c2558e,2920304,MALHADA DE PEDRAS,2,
0000fde58f4281632bbc,2911659,GUAJERU,2,
0000ccecf9ad3b4bc38b,2905008,CACULÉ,2,
0000b1441af46e9b40c4,2912004,IBIASSUCÊ,2,
00001975be729c0250b9,2924504,PINDAÍ,2,
000058f331aea20682a4,2919405,LICÍNIO DE ALMEIDA,2,
0000f2810d6db81a16e9,2917409,JACARACI,2,
000031c9314c2c886648,2908705,CONDEÚBA,2,
00009515dd3ca50e57d3,2925709,PRESIDENTE JÂNIO QUADROS,2,
00003f951c262142d94e,2931806,TREMEDAL,2,
0000b95f524b623c2f57,2919959,MAETINGA,2,
000064da3ad6c59c5272,2906899,CARAÍBAS,2,
0000783fdf6f1d48683c,2903508,BELO CAMPO,2,
00009c7b93c0304b438b,2933307,VITÓRIA DA CONQUISTA,4,
00000715c097bc3b277e,2901205,ANAGÉ,4,
0000f703128ec5126d19,2902906,BARRA DO CHOÇA,3,
0000222eebc9352b5f8a,2915809,ITAMBÉ,3,
0000b8c088497cf7c5e4,2925006,PLANALTO,3,
0000bc4174b63665e999,2925105,POÇÕES,3,
0000a63962d7693c0eb5,2905156,CAETANOS,4,
000065c72d97a6e1ebbd,2921450,MIRANTE,4,
00003523ee903af044d7,2903953,BOM JESUS DA SERRA,3,
0000051b1d78ba051cb8,2903706,BOA NOVA,3,
0000092ccd6981841eea,2922706,NOVA CANAÃ,3,
000062a679fbb7a5d752,2904803,CAATIBA,3,
00004b2a9c07f6b7cac0,2919702,MACARANI,3,
000029713aef439b6946,2920007,MAIQUINIQUE,3,
0000258ca3fe46799f0a,2926657,RIBEIRÃO DO LARGO,3,
0000b3f299c3493a5a8e,2910404,ENCRUZILHADA,3,
0000af351c9ba44d13f3,2906709,CÂNDIDO SALES,2,
0000e45543cf225ff94e,3122454,DIVISÓPOLIS,3,
000005aa85504275eb2d,3140555,MATA VERDE,2,
00000e5dbcf62229b3fa,3105202,BANDEIRA,2,
000018cf9fbaa0433b74,3101706,ALMENARA,4,
0000b66cbc16fc34a524,3148707,PEDRA AZUL,3,
0000e6d3257d487513df,3102704,CACHOEIRA DE PAJEÚ,2,
0000425d7fc13aeda147,3135803,JEQUITINHONHA,5,
00001463590a8498e8cc,3156601,RUBIM,4,
000058954d0830f39525,3134707,JACINTO,5,
0000eb948ce892bfd9c6,3160306,SANTO ANTÔNIO DO JACINTO,4,
000023e594bd73526460,3136504,JORDÂNIA,3,
00008123342cfaff676e,3158102,SANTA MARIA DO SALTO,4,
000070796c854ec624bb,3146750,PALMÓPOLIS,3,
0000e826430950ac3396,3155108,RIO DO PRADO,3,
000070f59f5a5dfbc4c7,3125606,FELISBURGO,3,
00008aec7048b0441610,3106606,BERTÓPOLIS,3,
0000bddda7051cf68492,2916005,ITANHÉM,4,
0000a68aad0223e11733,3157658,SANTA HELENA DE MINAS,3,
000089e53cc955708945,3170305,UMBURATIBA,3,
00002a490d101acef74a,3138906,MACHACALIS,3,
000027838289cf637ff8,3100906,ÁGUAS FORMOSAS,3,
00007d6c85bb8781835b,3127057,FRONTEIRA DOS VALES,3,
0000a16a47860bb9303f,3136009,JOAÍMA,3,
0000739b122890950200,3120151,CRISÓLITA,3,
0000517d296d6a73c299,3152170,PONTO DOS VOLANTES,4,
0000b843ac3be78f8d65,3143153,MONTE FORMOSO,3,
000093f7aee081b22900,3141405,MEDINA,3,
000047c94ca21190d813,3117009,COMERCINHO,2,
0000f8a745ab3d0b3877,3157377,SANTA CRUZ DE SALINAS,2,
0000a78bddee380e2097,3157005,SALINAS,2,
0000ca0e51ad68103e36,3133303,ITAOBIM,4,
0000109d81ac019346c5,3134004,ITINGA,4,
0000d843d8f04e3ac8cb,3156502,RUBELITA,2,
0000a4860cc756a502fd,3146305,PADRE PARAÍSO,3,
00003e4470ea8e62f4e2,3119500,CORONEL MURTA,3,
0000627e8775c09b2ae5,3171600,VIRGEM DA LAPA,4,
0000ea772449242c71a4,3127800,GRÃO MOGOL,3,
00007611006a2f8c538f,3136579,JOSENÓPOLIS,3,
000075d528665e05740a,3146255,PADRE CARVALHO,2,
00001161599ef0765ebf,3127073,FRUTA DE LEITE,2,
00008d8eee918e2a244e,3168002,TAIOBEIRAS,2,
00000f79d876550d7c72,3145372,NOVORIZONTE,2,
0000239623b067691b21,3155603,RIO PARDO DE MINAS,2,
0000598cbaf3f0d31e42,3130655,INDAIABIRA,2,
00009d219bb301b011b6,3160454,SANTO ANTÔNIO DO RETIRO,2,
0000c7948c47df68025c,3170651,VARGEM GRANDE DO RIO PARDO,2,
00008d08b172bdb43bde,3143450,MONTEZUMA,2,
0000d5722e01456e3432,3162708,SÃO JOÃO DO PARAÍSO,2,
0000f3ab34a68ed0ba5c,3120870,CURRAL DE DENTRO,2,
00008ef776f49c8f5d40,3106655,BERIZAL,2,
000019bed67f459ba05d,3101003,ÁGUAS VERMELHAS,2,
00001ab7351370c86614,3122355,DIVISA ALEGRE,2,
000050c4fdce4f6b0eab,3144656,NINHEIRA,2,
000071bb6165a691e0c1,2909000,CORDEIROS,1,
00005b5651abc8a4e78d,2924702,PIRIPÁ,2,
000052e29027ea293f6f,2921807,MORTUGABA,2,
0000389aea924c74919b,3124302,ESPINOSA,2,
0000c0272a8319a30283,2932606,URANDI,2,
00004303eeebc0030a39,2930006,SEBASTIÃO LARANJEIRAS,2,
00007557122eeb87fff7,3142908,MONTE AZUL,2,
000022ba1f1aa42d64d9,3139250,MAMONAS,2,
0000b4fea9cfb6ce5a46,3127339,GAMELEIRAS,2,
0000dab44a0c2d60bfa2,2917334,IUIU,2,
0000ccf88b3548bc67af,2923407,PALMAS DE MONTE ALTO,2,
000042fed6f2f8719ec4,2920205,MALHADA,2,
00002635320c4c2790a9,3140852,MATIAS CARDOSO,2,
000032584796436184c0,3135050,JAÍBA,2,
0000785cf0bad7811e89,3146552,PAI PEDRO,2,
000060f6519ccb19198e,3115474,CATUTI,2,
00005c3ebdd29693b0ba,3152204,PORTEIRINHA,2,
00006fa5ce0927a390b0,3135100,JANAÚBA,2,
00006489854a2993de9d,3171030,VERDELÂNDIA,2,
0000cd1d0c2b3a9ae0b8,3170909,VARZELÂNDIA,2,
0000e1239bf279ecfafc,3145059,NOVA PORTEIRINHA,2,
0000ebdd0c9967548cc3,3166956,SERRANÓPOLIS DE MINAS,2,
00005482b6dc2c724773,3141009,MATO VERDE,2,
00009e59983b7ebcfbe4,3154507,RIACHO DOS MACHADOS,2,
00005c18ed843c7d3619,3126703,FRANCISCO SÁ,2,
00007983c7fcee147a20,3120300,CRISTÁLIA,3,
0000f6fffd33e632a395,3112703,CAPITÃO ENÉAS,2,
000085380ae4a2c2d03f,3162401,SÃO JOÃO DA PONTE,2,
00000c3d4fb69f62d60f,3129657,IBIRACATU,2,
000081a612ef03cc7c52,3149150,PEDRAS DE MARIA DA CRUZ,2,
0000d58f3510a5412957,3117836,CÔNEGO MARINHO,2,
0000d7d711960dbfeb33,3135209,JANUÁRIA,2,
0000ea5536aac5f01aac,3138658,LONTRA,2,
0000288c49e71263d512,3135357,JAPONVAR,2,
0000cb53d6985142ebb4,3108602,BRASÍLIA DE MINAS,2,
00008cebac8509d4e030,3147956,PATIS,2,
0000a12e616fcfac6c53,3142007,MIRABELA,2,
0000974a0e5166e17017,3161106,SÃO FRANCISCO,2,
00009fc96d988ffc400f,3138682,LUISLÂNDIA,2,
0000858acfc45d3ad132,3130051,ICARAÍ DE MINAS,2,
0000f05e4ce114bd8c0c,3108255,BONITO DE MINAS,2,
000040d2ab304d1c992c,3132107,ITACARAMBI,2,
00008ef849246def87df,3142254,MIRAVÂNIA,2,
0000a88cfcf021cba1bc,3162450,SÃO JOÃO DAS MISSÕES,2,
000032750b2e57c88a35,3139300,MANGA,2,
0000eff6ec5d3625e00d,3142700,MONTALVÂNIA,2,
000071111cc478527435,3136959,JUVENÍLIA,2,
00007926402b70774f9f,2910776,FEIRA DA MATA,2,
0000f89aa74ba0cc0c62,2908101,COCOS,2,
000059d7e3637a2f2906,2917359,JABORANDI,2,
000079848c1c1fcfd283,2909109,CORIBE,2,
00003281cbc48fbf0e02,2909307,CORRENTINA,2,
0000a3d192f4749d6a77,2928901,SÃO DESIDÉRIO,3,
0000463bb74a0b10910f,2928109,SANTA MARIA DA VITÓRIA,2,
000050df1b427bc3ad6a,2929057,SÃO FÉLIX DO CORIBE,2,
0000a8ffe139678b3ab7,2902500,BAIANÓPOLIS,2,
0000493aae4fde48510d,2906105,CANÁPOLIS,2,
0000c5d165587bf096cd,2928208,SANTANA,2,
000067d58b7100b8b516,2930154,SERRA DO RAMALHO,2,
0000691f85bf07e44a9e,2907103,CARINHANHA,2,
0000c0841cf5b2d10c09,2926400,RIACHO DE SANTANA,2,
00009704ce6749ba49b6,2911709,GUANAMBI,2,
00009ed679b6ae65de8e,2906600,CANDIBA,2,
000043b7db76c86b1fbd,2921054,MATINA,2,
000007c9449d086ecb8a,2903904,BOM JESUS DA LAPA,2,
0000a6ad1c034fc6aaa9,2930758,SÍTIO DO MATO,2,
0000dbffa13a3f4521aa,2930303,SERRA DOURADA,2,
0000c9557e99a9c14fc1,2904407,BREJOLÂNDIA,2,
0000430c35ff26fbe642,2923704,PARATINGA,2,
000053fb6a8032ae3a3e,2913200,IBOTIRAMA,1,
0000614dba258f13ff30,2922250,MUQUÉM DO SÃO FRANCISCO,1,
000038f522d03c75df28,2933455,WANDERLEY,2,
00005c090618a719ef73,2930907,TABOCAS DO BREJO VELHO,2,
00001d7e7c91de2dc113,2909703,CRISTÓPOLIS,2,
0000c2e86077273c7f06,2909406,COTEGIPE,2,
000061d47fde3044046a,2901403,ANGICAL,3,
0000e9b5a8090041945f,2907400,CATOLÂNDIA,2,
00004bbebb821a5f6d28,2903201,BARREIRAS,3,
0000abce835129710ece,2926202,RIACHÃO DAS NEVES,3,
0000a52844fe49fb2bc2,2928406,SANTA RITA DE CÁSSIA,2,
00001e0231f693ebd0bd,2911105,FORMOSA DO RIO PRETO,3,
0000ec196237a85a721c,2920452,MANSIDÃO,2,
0000b6032ccaac488c98,2902708,BARRA,2,
0000f31cde7e9162e6ee,2203008,CRISTALÂNDIA DO PIAUÍ,2,
0000bf62f40a14fbcf84,2210623,SEBASTIÃO BARROS,2,
00006a5687988cd7592d,2202901,CORRENTE,2,
000088e8bae82d976741,2207603,PARNAGUÁ,2,
00006313cb7ee434551b,2208858,RIACHO FRIO,2,
000065fd6ba74870c008,2204402,GILBUÉS,3,
000090d8b1b0af3aa084,2206605,MONTE ALEGRE DO PIAUÍ,2,
000043b95bd3e1e18851,2203206,CURIMATÁ,2,
00000857b96260944953,2208700,REDENÇÃO DO GURGUÉIA,2,
0000f258945e69049d75,2205524,JÚLIO BORGES,2,
00007e17a5343de3c6bf,2201101,AVELINO LOPES,2,
0000021f0f82292d5db4,2206654,MORRO CABEÇA NO TEMPO,2,
0000590ace333f5da008,2924405,PILÃO ARCADO,2,
0000a9da27f8728fa815,2904753,BURITIRAMA,2,
00001203799bed03afb5,2933604,XIQUE-XIQUE,2,
000086653f5a9f00f546,2911303,GENTIO DO OURO,2,
0000126b1417a465b804,2914109,IPUPIARA,2,
0000ad9372367fc071b2,2921609,MORPARÁ,1,
0000476db43c8784145e,2903003,BARRA DO MENDES,1,
0000c131c60dd9f36914,2930808,SOUTO SOARES,1,
000062321a34c003304d,2912400,IBIPEBA,1,
0000353aaf189be04f7d,2915353,ITAGUAÇU DA BAHIA,1,
000022f5df564baa7d60,2907608,CENTRAL,1,
0000abb0a077b2907bea,2932408,UIBAÍ,1,
0000a7c043e78612e850,2925600,PRESIDENTE DUTRA,1,
00004bff0abc9b1e0753,2914604,IRECÊ,1,
0000cace4a210352abcd,2919157,LAPÃO,1,
00001af79fec3c446341,2913101,IBITITÁ,1,
00004fc7b13104922897,2903235,BARRO ALTO,1,
0000f1d55da369fc24de,2906204,CANARANA,1,
00005476626fabaf17fa,2922052,MULUNGU DO MORRO,1,
000015b2b695082f75a7,2905305,CAFARNAUM,1,
00003fa4c0bdee95d9a6,2901155,AMÉRICA DOURADA,1,
00007442e5c6a1d8da94,2918357,JOÃO DOURADO,1,
0000337c871d35fcac3c,2921708,MORRO DO CHAPÉU,1,
000025de68423eaa56f9,2904050,BONITO,1,
00002a637142a4e20a9d,2914406,IRAQUARA,1,
00007a92ffaa69942a79,2919009,LAJEDINHO,1,
0000528d7c9083cce80e,2933406,WAGNER,1,
00001dab82ff8333da13,2932804,UTINGA,1,
000034aac1104aa9e0d7,2927200,RUY BARBOSA,1,
0000bf3ed2486940b76e,2922102,MUNDO NOVO,1,
0000f249bcbbd04c9cb4,2919603,MACAJUBA,1,
0000048159b3fced6263,2931301,TAPIRAMUTÁ,1,
0000b0c24e3445beefc5,2924801,PIRITIBA,1,
0000de867eae7367bc01,2933109,VÁRZEA DO POÇO,1,
0000e41c5c7cd918afd8,2921203,MIGUEL CALMON,1,
00005fafd26495e1c144,2933158,VÁRZEA NOVA,1,
0000c6686055916e21a1,2923357,OUROLÂNDIA,1,
0000e959df69dbf5e713,2917508,JACOBINA,1,
0000a623dd7410f8544a,2921401,MIRANGABA,1,
00002e30c0091e3acd69,2930600,SERROLÂNDIA,1,
00003c4c8736181e3c66,2925931,QUIXABEIRA,1,
000088255e776f75b135,2905107,CAÉM,1,
0000d8dac70f9e3d4ac5,2905503,CALDEIRÃO GRANDE,1,
000047eae212e916179e,2925253,PONTO NOVO,1,
00006747f067cb6e297c,2929800,SAÚDE,1,
00003043a7027e88db10,2906006,CAMPO FORMOSO,1,
0000de5e27d0a0e6c667,2901809,ANTÔNIO GONÇALVES,1,
0000bac040d4c72dfae1,2924603,PINDOBAÇU,1,
0000de5a4528e3695272,2910859,FILADÉLFIA,1,
00003208a460031d8ce2,2932457,UMBURANAS,0,
0000dc7f350137acf181,2930204,SENTO SÉ,1,
0000c0209fef1ad77f98,2918506,JUSSARA,1,
0000e16f85eee1b60250,2929255,SÃO GABRIEL,1,
00009e680c56945382b8,2926004,REMANSO,1,
0000ba7230bb44ead2e1,2203354,DIRCEU ARCOVERDE,1,
00003b029c42466ca39a,2210359,SÃO LOURENÇO DO PIAUÍ,1,
00007ac488ebe3a89885,2210607,SÃO RAIMUNDO NONATO,1,
0000db5de01e368fe12a,2202851,CORONEL JOSÉ DIAS,1,
0000869f7bc40320d96c,2203453,DOM INOCÊNCIO,1,
00008c3ed478c5ff8195,2907202,CASA NOVA,1,
0000c34074ffaf2c929f,2930774,SOBRADINHO,1,
0000d1e45a11ff9b44bf,2611101,PETROLINA,1,
0000224c1749eb8f65d4,2600203,AFRÂNIO,1,
00005273a7b671fcf91c,2208650,QUEIMADA NOVA,1,
00009ec055357e2e69b3,2608750,LAGOA GRANDE,1,
0000176b1194ccd4869a,2605152,DORMENTES,1,
000085285122e0a6d603,2612455,SANTA CRUZ,1,
00008d1db1c3634edfaa,2612554,SANTA FILOMENA,1,
0000d5b3f5d1a5137746,2201739,BETÂNIA DO PIAUÍ,1,
0000ce36b475d307ac48,2200053,ACAUÃ,1,
00006200fd202c9c2695,2207801,PAULISTANA,1,
000070562de0a8926108,2205151,JACOBINA DO PIAUÍ,1,
00009c27797916100fdd,2209658,SÃO FRANCISCO DE ASSIS DO PIAUÍ,1,
000009b7ebbe2f3c448f,2202802,CONCEIÇÃO DO CANINDÉ,1,
0000aa9162a1046d9df3,2201556,BELA VISTA DO PIAUÍ,1,
00008f38ba74f103a6d0,2202117,CAMPO ALEGRE DO FIDALGO,1,
00007f19aad8c299bf87,2210805,SIMPLÍCIO MENDES,1,
00002bcc217f891fb12a,2207959,NOVA SANTA RITA,1,
00008eb78c6b8054bee7,2205565,LAGOA DO BARRO DO PIAUÍ,1,
0000cd1517b0f0fca72b,2202455,CAPITÃO GERVÁSIO OLIVEIRA,1,
0000fedb6b1238fe93d9,2210003,SÃO JOÃO DO PIAUÍ,1,
0000f0702c0017e567cc,2205359,JOÃO COSTA,1,
0000d9153e500f495d02,2208874,RIBEIRA DO PIAUÍ,1,
00003ff892b3687698bc,2207934,PEDRO LAURENTINO,1,
0000d15c528656bea8c3,2207306,PAES LANDIM,1,
0000de86ddf8cb913bd9,2210904,SOCORRO DO PIAUÍ,1,
00007a66eb4a7d4082ed,2207355,PAJEÚ DO PIAUÍ,1,
00007b5d481e6b18c269,2201988,BREJO DO PIAUÍ,1,
00005c5486e0f469d66c,2202307,CANTO DO BURITI,1,
0000847011b8f95a01c2,2210953,TAMBORIL DO PIAUÍ,1,
0000158fbc0c1b0eeb36,2207850,PAVUSSU,1,
00009e8425cb499901c2,2209005,RIO GRANDE DO PIAUÍ,1,
0000f479ebba5b3f4903,2203800,FLORES DO PIAUÍ,1,
0000cbe820ed11691074,2202251,CANAVIEIRA,1,
00006910be0bf9ecb23d,2203602,ELISEU MARTINS,1,
0000b7b2b626cd18cf7d,2201705,BERTOLÍNIA,1,
000068347709520d5772,2205904,MANOEL EMÍDIO,1,
0000421fe6b4e8a95231,2202752,COLÔNIA DO GURGUÉIA,1,
00007a151eb246cd3ee3,2200459,ALVORADA DO GURGUÉIA,1,
0000ab28832b38da6fb3,2203107,CRISTINO CASTRO,1,
00009eaf12b2e51f6795,2204550,GUARIBAS,2,
000021cff321a784b641,2202505,CARACOL,1,
000049003a789478685b,2205532,JUREMA,1,
0000c64772aacb844bdf,2209559,SÃO BRAZ DO PIAUÍ,1,
00005bf2e6b417dc0301,2201929,BONFIM DO PIAUÍ,1,
00004a1910a6d0d925cd,2200707,ANÍSIO DE ABREU,1,
00005d918f2304d9880f,2211357,VÁRZEA BRANCA,1,
000090fd6e5a10cc13f4,2905909,CAMPO ALEGRE DE LOURDES,2,
0000d42cfc4d23ab98a6,2203750,FARTURA DO PIAUÍ,1,
00007dd94c24deb35097,2201903,BOM JESUS,2,
000001d09dffbf323892,2209302,SANTA LUZ,1,
00009dee380ec43ca2fa,2207405,PALMEIRA DO PIAUÍ,1,
00000aef5ff1859a24a7,2203230,CURRAIS,1,
0000e6260fad14afc620,2201150,BAIXA GRANDE DO RIBEIRO,2,
000097a7621d7e09b5fa,2211209,URUÇUÍ,2,
00004a2d57000f019ef3,2210631,SEBASTIÃO LEAL,1,
00006268d11f3745ddfc,2208908,RIBEIRO GONÇALVES,2,
0000719ab8fc8ce186f0,2110807,SÃO FÉLIX DE BALSAS,3,
0000e2e65c67e448c08c,2101806,BENEDITO LEITE,2,
0000ea28b93c9b95f1cf,2106102,LORETO,2,
0000cd96293df21cddf1,2110658,SÃO DOMINGOS DO AZEITÃO,2,
0000527c6332804f83b3,2106706,MIRADOR,4,
0000e2c1918baedf320d,2111904,SUCUPIRA DO NORTE,3,
0000105210df2dd64e49,2108009,PASTOS BONS,2,
000023548fc27fc5a264,2208551,PORTO ALEGRE DO PIAUÍ,1,
000065c9209c9a5335e8,2107308,NOVA IORQUE,1,
000090aee2fcd25263f4,2200806,ANTÔNIO ALMEIDA,1,
0000b984727f9371feff,2204501,GUADALUPE,1,
00000037dedf4ac3f5c3,2206001,MARCOS PARENTE,1,
00002788ade2b4277516,2205300,JERUMENHA,1,
0000c3337a9fd2711cd9,2205607,LANDRI SALES,1,
0000684cc51a46bb9eb6,2205102,ITAUEIRA,1,
000093765a285bfcaaec,2203909,FLORIANO,1,
00006a339fb0b7f612af,2210102,SÃO JOSÉ DO PEIXE,1,
0000d19c5623270ebe62,2209708,SÃO FRANCISCO DO PIAUÍ,1,
00001f4e49374f393ce8,2206704,NAZARÉ DO PIAUÍ,1,
0000ec7bb36e4688ed54,2207009,OEIRAS,1,
000090977d9e5de58611,2204105,FRANCISCO AYRES,1,
000021785d63ceef3a69,2202075,CAJAZEIRAS DO PIAUÍ,1,
0000df8a9b9f4a19414a,2201002,ARRAIAL,1,
0000680129c12b44a3ef,2101509,BARÃO DE GRAJAÚ,1,
0000e91ebc25e67f6098,2111102,SÃO JOÃO DOS PATOS,1,
00004b61133c099c40f7,2111953,SUCUPIRA DO RIACHÃO,1,
0000a5fb09972ab4608c,2107704,PARAIBANO,1,
0000dc41579f153c8116,2107902,PASSAGEM FRANCA,1,
00007e3f46553d1eef2b,2105922,LAGOA DO MATO,1,
0000b6e9c80637230bc7,2110906,SÃO FRANCISCO DO MARANHÃO,1,
000040838cb5aa91836f,2200509,AMARANTE,1,
00004a4cbcded92f60e6,2208809,REGENERAÇÃO,1,
0000adad349d740627a0,2207504,PALMEIRAIS,1,
0000caa8185efa505c98,2200608,ANGICAL DO PIAUÍ,1,
00000d1c375388fba56a,2205250,JARDIM DO MULATO,1,
0000c596b68634ce3cc9,2209450,SANTO ANTÔNIO DOS MILAGRES,1,
0000509ed3b493e75d95,2209807,SÃO GONÇALO DO PIAUÍ,1,
0000054d1067f80e2979,2204600,HUGO NAPOLEÃO,1,
00000dae46306c6c224f,2210508,SÃO PEDRO DO PIAUÍ,1,
000076f7d51844d38e8f,2200202,ÁGUA BRANCA,1,
00008e797bf4424c1a7b,2207108,OLHO D'ÁGUA DO PIAUÍ,1,
0000a7a1494e07f1cf15,2205540,LAGOINHA DO PIAUÍ,1,
0000df2484995b7ca152,2200103,AGRICOLÂNDIA,1,
